"name","file_system","mount_point","size","computer","provided_by","computer.disk_space","computer.name","computer.os","computer.used_for"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","SIAI-NTSYP02","","354","SIAI-NTSYP02","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","siai-probv01","","265,2","siai-probv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_patrol","xfs","/home/patrol","1014.0 MB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","SAAI-SRAMP01","","116","SAAI-SRAMP01","Linux Red Hat","Production"
"/dev/mapper/vg04-sdisk01","ext4","/sdisk01","49.1 GB","argebzstgdb01","","4 649","argebzstgdb01","Linux Red Hat","Preproduction"
"eu-esbnfs-pprd:/home/esb/interfaces","nfs4","/home/interfaces/ESB","60.0 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","SAAI-AWCCP02","","110","SAAI-AWCCP02","Linux Red Hat","Production"
"/dev/mapper/vg00-rootvol","ext4","/","10.9 GB","argebzprdess01","","1 102","argebzprdess01","Linux Red Hat","Production"
"/dev/sda2","xfs","/boot","1014.0 MB","saag-terraar02","/dev/sda2","551","saag-terraar02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_sdisk-lv_sdisk2","xfs","/sdisk02","99.9 GB","saag-bwstr06","","1 129,25","saag-bwstr06","Linux Red Hat","Test"
"/dev/mapper/rhel-var","xfs","/var","5.4 GB","sanaistv01","","141","sanaistv01","Linux Red Hat","Preproduction"
"/dev/sda1","xfs","/boot","496.7 MB","siai-hopsp01","/dev/sda1","1 477","siai-hopsp01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_ftpapptio","xfs","/home/s_ftpapptio","194.7 MB","saai-autop02","","262","saai-autop02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","siai-hadmp01","","269","siai-hadmp01","Linux Red Hat","Production"
"/dev/mapper/data01-lv_d01_local","ext4","/d01","363.1 GB","sanasvxdd01","","782,23","sanasvxdd01","Linux Red Hat","Development"
"/dev/mapper/vg00-tmpvol","ext4","/tmp","19.7 GB","argebzqadb01","","1 859,14","argebzqadb01","Linux Red Hat","Preproduction"
"/dev/mapper/rootvg-home_lv","xfs","/home","6.0 GB","adc-al-lnx72","","1 118","adc-al-lnx72","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homemysql","xfs","/home/mysql_PAAS09","3.0 GB","saai-paasp09","","127,98","saai-paasp09","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","ext4","/tmp","975.9 MB","saeu-madip01","","299","saeu-madip01","Linux Red Hat","Production"
"/dev/mapper/data02-lv_d02_local","ext4","/backup","215.4 GB","sanaufmdp01","","497,77","sanaufmdp01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","co-esbgw01-prod","","126","co-esbgw01-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","saeu-vdbwp01","","205","saeu-vdbwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_cva","xfs","/cva","5.0 GB","sanaistp01","","121","sanaistp01","Linux Red Hat","Production"
"/dev/mapper/vgapp-lv_oracle","xfs","/oracle","499.8 GB","saag-hyodb2q01","","1 309,39","saag-hyodb2q01","Linux Red Hat","QA"
"eu-mpaci-prod:/interfaces/SAP/out","nfs4","/home/interfaces/SAPIALADIN/SAP/out","71.5 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_homesansip","xfs","/home/s_ansip","220.7 MB","saif-rhelpocd02","","126","saif-rhelpocd02","Linux Red Hat","Sandbox"
"/dev/xvdh","xfs","/app","300.0 GB","as-prd-esscal","","349,94","as-prd-esscal","Linux Red Hat","Production"
"/dev/mapper/vg00-varvol","ext4","/var","11.7 GB","saag-hyftssp01","","692","saag-hyftssp01","Linux Red Hat","Production"
"/dev/mapper/vg_tsmve10root-admin","xfs","/admin","560.7 MB","ai-tsmve10-prod","","109","ai-tsmve10-prod","Linux Red Hat","Production"
"/dev/mapper/sysvg-LogVol05","","/home","4.9 GB","alqaglnx01","","570","alqaglnx01","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_opt","ext4","/opt","3.8 GB","adc-al-lnx99","","599","adc-al-lnx99","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","saho-archp01","","249","saho-archp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","SIAI-SRAMP02","","116","SIAI-SRAMP02","Linux Red Hat","Production"
"/dev/mapper/datavg-data_lv","ext4","/d01","19.6 GB","adc-al-lnx99","","599","adc-al-lnx99","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","siai-tsmvp01","","104","siai-tsmvp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","SIAI-SIEMP01","","158","SIAI-SIEMP01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","1.5 GB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/mapper/vgapp-lv_sdisk04","xfs","/sdisk04","20.0 GB","saag-hyodb2q01","","1 309,39","saag-hyodb2q01","Linux Red Hat","QA"
"eu-ouaci-pprd.eu.corp.airliquide.com:/usr/sap/OUA/archiving","nfs4","/usr/sap/OUA/archiving","18.0 GB","saeu-ouaav02","","487","saeu-ouaav02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","saif-ansiv05","","105","saif-ansiv05","Linux Red Hat","Preproduction"
"//SANA-ALTAI11/ALTAi11_Archive_CA","cifs","/ALTAi11_Archive_CA","79.9 GB","adc-al-lnx72","","1 118","adc-al-lnx72","Linux Red Hat","Production"
"/dev/mapper/vg_orabase1-lv_orabase1","ext4","/orabase1","295.2 GB","EUR3-IT-SVXORA2","","39 062,67","EUR3-IT-SVXORA2","Linux Red Hat","Integration"
"/dev/mapper/vg00alt-homevol","ext4","/home","4.9 GB","argebzstgweb01","","218","argebzstgweb01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_tsmve50root-var","xfs","/var","8.9 GB","ai-tsmve50-pprd","","108","ai-tsmve50-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/sysvg-usrlv","","/usr","4.8 GB","adc-al-lnx52","","620","adc-al-lnx52","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_tmp","ext4","/tmp","3.8 GB","adc-al-lnx99","","599","adc-al-lnx99","Linux Red Hat","Production"
"/dev/sda1","xfs","/boot","496.7 MB","SIWW-OCUMP02","/dev/sda1","590","SIWW-OCUMP02","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","SIAI-SRAMP02","","116","SIAI-SRAMP02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","4.8 GB","saeu-moskp01","","200","saeu-moskp01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","ai-tsmve50-pprd","","108","ai-tsmve50-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","saai-autop02","","262","saai-autop02","Linux Red Hat","Production"
"10.192.32.38:/AGS_NFS_01/aghybrisprod/data/alt/header1","nfs4","/var/www/prod/arg-hybris/alt/header1","650.0 GB","argebzprdweb02","","741","argebzprdweb02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","250.7 MB","siai-etxcp01","","135","siai-etxcp01","Linux Red Hat","Production"
"/dev/mapper/vgapp-lv_sdisk11","xfs","/sdisk11","274.9 GB","saag-hyodb2s01","","1 119,47","saag-hyodb2s01","Linux Red Hat","Preproduction"
"gio_dc_alto_prod:/vol/STD_VFEUAP01_MP01/OPUS_Data","nfs4","/home/interfaces/OPUS","5.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","co-esbgw01-pprd","","125","co-esbgw01-pprd","Linux Red Hat","Preproduction"
"10.151.25.102:/nordics/files","nfs4","/home/esb/interfaces/imagine/nordics","888.2 PB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/mapper/vg_oraexploit-lv_oraexploit","ext4","/oraexploit","49.1 GB","EUR3-PR-SVXADTG","","15 551,07","EUR3-PR-SVXADTG","Linux Red Hat","Production"
"/dev/mapper/vg01-appvol","ext4","/app","49.1 GB","argebzprdpub04","","952","argebzprdpub04","Linux Red Hat","Production"
"/dev/mapper/vg_tsmveroot-lv_var","xfs","/var","5.0 GB","siai-tsmvp01","","104","siai-tsmvp01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","siai-hopsp01","","1 477","siai-hopsp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","SIAI-ZPACD01","","105","SIAI-ZPACD01","Linux Red Hat","Preproduction"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","SIAI-SIEMP01","","158","SIAI-SIEMP01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","ext4","/","7.7 GB","saeu-moskp01","","200","saeu-moskp01","Linux Red Hat","Production"
"10.196.18.14:/AGS_commerce_uat_app/data/alt/header1","nfs4","/var/www/prod/arg-hybris/alt/header1","196.0 GB","argebzstgweb02","","301","argebzstgweb02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","saeu-ouaav02","","487","saeu-ouaav02","Linux Red Hat","Preproduction"
"ho-rps3DB-prod:/home/rps","nfs4","/home/interfaces/RPS","216.3 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","20.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"10.152.68.173:/","nfs4","/ETL-CF-EFS-PPRD-10-152-68-173","888.2 PB","ai-samba-pprd","","117","ai-samba-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg01-lv_app","ext4","/app","856.2 GB","argebzprdhss01","","2 037","argebzprdhss01","Linux Red Hat","Production"
"/dev/mapper/VolGroup-varvol","ext4","/var","4.8 GB","drsaagebzprddb01","","2 116","drsaagebzprddb01","Linux Red Hat","Disaster recovery"
"/dev/sda1","xfs","/boot","496.7 MB","SIAI-NTSYP02","/dev/sda1","354","SIAI-NTSYP02","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","saeu-pprdv11","","222,45","saeu-pprdv11","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","saeu-ouaav02","","487","saeu-ouaav02","Linux Red Hat","Preproduction"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","SIAI-NTRDP02","","154","SIAI-NTRDP02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_s_qradar","xfs","/home/s_qradar","1014.0 MB","SAAI-AWCCP02","","110","SAAI-AWCCP02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","SAHO-ARCWV01","","149","SAHO-ARCWV01","Linux Red Hat","Preproduction"
"lie1app:/home/interface3","nfs4","/home/interfaces/ORACLELI3","5.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","SAAI-AWCCP02","","110","SAAI-AWCCP02","Linux Red Hat","Production"
"10.154.48.29:/MyCatalog","nfs4","/home/interfaces/MYCATALOGHCAWS","888.2 PB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg00-auditvol","ext4","/var/log/audit","9.7 GB","argebzqapub01","","673,78","argebzqapub01","Linux Red Hat","Preproduction"
"/dev/mapper/root_vg-lv_opt","ext4","/opt","3.4 GB","sanatlsdp01","","1 038","sanatlsdp01","Linux Red Hat","Production"
"/dev/sda1","","/boot","95.9 MB","alqaglnx01","","570","alqaglnx01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_home_menus","xfs","/home/menus","194.7 MB","siai-etxcp01","","135","siai-etxcp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","co-esbgw02-prod","","126","co-esbgw02-prod","Linux Red Hat","Production"
"adc-al-lnx88:/d02/IBM/doclinks","nfs4","/home/doclinks","177.0 GB","adc-al-lnx88","","527","adc-al-lnx88","Linux Red Hat","Development"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","co-esbgw02-pprd","","125","co-esbgw02-pprd","Linux Red Hat","Preproduction"
"picapp:/home/interface/CRCD","nfs4","/home/interfaces/CRCD","7.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","ext4","/home/hpomuser","120.0 MB","SIAI-NTRDP01","","206","SIAI-NTRDP01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","saeu-prdgp05","","451,95","saeu-prdgp05","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","SIAI-SIEMP01","","158","SIAI-SIEMP01","Linux Red Hat","Production"
"/dev/mapper/vg00-crashvol","ext4","/var/crash","1.9 GB","argebzprdweb02","","741","argebzprdweb02","Linux Red Hat","Production"
"/dev/mapper/root_vg-lv_root","ext4","/","9.7 GB","sanamxmdd02","","2 528","sanamxmdd02","Linux Red Hat","Development"
"/dev/sda1","xfs","/boot","496.7 MB","SAHO-ARCWV01","/dev/sda1","149","SAHO-ARCWV01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_lib_qpidd","xfs","/var/lib/qpidd","596.7 MB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","SAAI-SAPRP01","","105","SAAI-SAPRP01","Linux Red Hat","Production"
"/dev/mapper/orabase4","ext4","/orabase4","1007.8 GB","EUR3-PP-SVXMAIN","","41 040,07","EUR3-PP-SVXMAIN","Linux Red Hat","Preproduction"
"saeu-lagep01:/home/appli","nfs4","/home/interfaces/MADI_NEW","45.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","xfs","/home/hpomuser","124.7 MB","saif-rhelpocd02","","126","saif-rhelpocd02","Linux Red Hat","Sandbox"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","58.7 MB","saeu-cockp01","","304","saeu-cockp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","co-esbgw01-pprd","","125","co-esbgw01-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_spool_squid","xfs","/var/spool/squid","20.0 GB","siai-rhstv52","","2 007","siai-rhstv52","Linux Red Hat","Preproduction"
"/dev/mapper/vg00-homevol","ext4","/home","983.7 MB","argebzprdpub04","","952","argebzprdpub04","Linux Red Hat","Production"
"/dev/mapper/root_vg-lv_usr","ext4","/usr","5.9 GB","sanamxmdd03","","359","sanamxmdd03","Linux Red Hat","Development"
"/dev/sda1","xfs","/boot","496.7 MB","eud3-pr-rumprob","/dev/sda1","212","eud3-pr-rumprob","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_opt_theforeman","xfs","/opt/theforeman","2.7 GB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var_crash","xfs","/var/crash","5.0 GB","saag-terraap01","","551","saag-terraap01","Linux Red Hat","Production"
"/dev/mapper/rhel-lv_cva","xfs","/cva","10.0 GB","vmalqnasnprd02","","73 526","vmalqnasnprd02","Linux Red Hat","Production"
"/dev/nvme0n1p2","xfs","/","60.0 GB","sana-cstad02","/dev/nvme0n1p2","59,99","sana-cstad02","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_apache_log","xfs","/home/apache_log","10.0 GB","saeu-prodp06","","56,96","saeu-prodp06","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","5.0 GB","saag-terraap01","","551","saag-terraap01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saeu-lagep01","","66,85","saeu-lagep01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","xfs","/home/hpomuser","124.7 MB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","saeu-pprdv11","","222,45","saeu-pprdv11","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saeu-pprdv10","","122,43","saeu-pprdv10","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_usr_sap","xfs","/usr/sap","50.1 GB","saeu-opwcp01","","633","saeu-opwcp01","Linux Red Hat","Production"
"/dev/mapper/vg00-lv_opt","ext4","/opt","7.7 GB","argebzstgweb02","","301","argebzstgweb02","Linux Red Hat","Preproduction"
"/dev/sda1","xfs","/boot","496.7 MB","ai-samba-prod","/dev/sda1","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var_log","xfs","/var/log","5.0 GB","saag-terraap01","","551","saag-terraap01","Linux Red Hat","Production"
"/dev/mapper/rhel-root","xfs","/","9.9 GB","sanaistv01","","141","sanaistv01","Linux Red Hat","Preproduction"
"/dev/nvme0n1p2","xfs","/","6.0 GB","sana-hsorp01","/dev/nvme0n1p2","720,22","sana-hsorp01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_data","ext4","/home/data","48.1 GB","saec-engiv01","","65,98","saec-engiv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","SIAI-SRAMP02","","116","SIAI-SRAMP02","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saai-pa02p01","","1 716","saai-pa02p01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","co-esbgw01-pprd","","125","co-esbgw01-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg03-lvoraback","ext4","/oraback","590.5 GB","argebzstgdb02","","9 629,1","argebzstgdb02","Linux Red Hat","Preproduction"
"eu-atdwhDB-prod:/admin/bases/oracle_work","nfs4","/eu-atdwhGZ-prod/eu-atdwhDB-prod/admin/bases/oracle_work","3.0 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","SAAI-SAPRP01","","105","SAAI-SAPRP01","Linux Red Hat","Production"
"/dev/mapper/vg00-rootvol","ext4","/","39.4 GB","argebzprdhss01","","2 037","argebzprdhss01","Linux Red Hat","Production"
"/dev/mapper/rhel-usr","xfs","/usr","4.7 GB","vmalqnasnprd02","","73 526","vmalqnasnprd02","Linux Red Hat","Production"
"/dev/sda1","xfs","/boot","496.7 MB","saho-alfrp04","/dev/sda1","139","saho-alfrp04","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_esb","xfs","/home/esb","19.0 GB","co-esbgw01-pprd","","125","co-esbgw01-pprd","Linux Red Hat","Preproduction"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saeu-esbmv01","","197","saeu-esbmv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","saeu-opwcp01","","633","saeu-opwcp01","Linux Red Hat","Production"
"/dev/mapper/vg04-sdisk08","ext4","/sdisk08","24.5 GB","argebzstgdb01","","4 649","argebzstgdb01","Linux Red Hat","Preproduction"
"eu-ialadinAPGZ-prod:/lofs/home/lusers/ialadin/handheld/hhuser/SERVITRAX","nfs4","/home/lusers/ialadin/SERVITRAX","195.6 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saif-ansiv05","","105","saif-ansiv05","Linux Red Hat","Preproduction"
"/dev/xvda2","xfs","/","100.0 GB","saag-hyodb2d01","/dev/xvda2","309,88","saag-hyodb2d01","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_ftpinfineon","xfs","/home/s_ftpinfineon","5.0 GB","saai-autop02","","262","saai-autop02","Linux Red Hat","Production"
"/dev/mapper/data01-lv_d01_local","ext4","/d01","580.6 GB","sanasvxdp01","","1 426,06","sanasvxdp01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","SAAI-SRAMP01","","116","SAAI-SRAMP01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg07-lv_u06","ext4","/u06","98.3 GB","drsaagebzprddb01","","2 116","drsaagebzprddb01","Linux Red Hat","Disaster recovery"
"eu-ixosGZ-prod:/exportfs/co-archivage1-prod/home/AMS/archives","nfs4","/eu-ixosGZ-prod/co-archivage1-prod/home/AMS/archives","16.0 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","122.7 MB","siai-etxcp01","","135","siai-etxcp01","Linux Red Hat","Production"
"/dev/mapper/vg00-varvol","ext4","/var","4.9 GB","argebzprdhss01","","2 037","argebzprdhss01","Linux Red Hat","Production"
"/dev/mapper/sysvg-LogVol01","","/usr","5.8 GB","alqaglnx02r","/dev/mapper/sysvg-LogVol01","992","alqaglnx02r","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_home","ext4","/home","4.8 GB","adc-al-lnx95","","604","adc-al-lnx95","Linux Red Hat","Production"
"/dev/sda1","ext4","/boot","487.9 MB","argebzprdpub02","/dev/sda1","908","argebzprdpub02","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","ext4","/home/splunk","3.9 GB","saeu-moskp01","","200","saeu-moskp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_unispool","xfs","/home/unispool","60.7 MB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/mapper/datavg-data02_lv","ext4","/d02","177.0 GB","adc-al-lnx87","","526","adc-al-lnx87","Linux Red Hat","Development"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","ai-samba-pprd","","117","ai-samba-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","250.7 MB","saeu-cockp01","","304","saeu-cockp01","Linux Red Hat","Production"
"/dev/mapper/vgapp-lv_sdisk02","xfs","/sdisk02","10.0 GB","saag-hyodb2q01","","1 309,39","saag-hyodb2q01","Linux Red Hat","QA"
"eu-opaci-prod:/usr/sap/trans","nfs4","/usr/sap/trans","127.0 GB","saeu-ouaav02","","487","saeu-ouaav02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_homesftplims","xfs","/home/s_ftplims","220.7 MB","saeu-aldfp01","","215","saeu-aldfp01","Linux Red Hat","Production"
"/dev/mapper/vg_orabackup-lv_orabackup","ext4","/orabackup","1007.8 GB","EUR3-IT-SVXORA2","","39 062,67","EUR3-IT-SVXORA2","Linux Red Hat","Integration"
"/dev/mapper/vg00alt-auditvol","ext4","/var/log/audit","975.9 MB","argebzstgweb01","","218","argebzstgweb01","Linux Red Hat","Preproduction"
"/dev/sda5","ext3","/tmp","3.7 GB","pdc-al-lnx2","/dev/sda5","271","pdc-al-lnx2","Linux Red Hat","Production"
"/dev/mapper/vg_tsmve50data-lv_homesplunk","xfs","/home/splunk","4.0 GB","ai-tsmve50-pprd","","108","ai-tsmve50-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/sysvg-rootlv","xfs","/","95.0 GB","adc-al-lnx52r","","653","adc-al-lnx52r","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_root","ext4","/","4.7 GB","adc-al-lnx87","","526","adc-al-lnx87","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","4.8 GB","saeu-madip01","","299","saeu-madip01","Linux Red Hat","Production"
"/dev/mapper/datavg-lv_data1","xfs","/d01","50.0 GB","adc-al-lnx52r","","653","adc-al-lnx52r","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"10.192.32.38:/AGS_NFS_01/aghybrisprod/data","nfs4","/app/ag-commerce-airgas-prod/data","650.0 GB","argebzprdpub03","","952","argebzprdpub03","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","saeu-prodp06","","56,96","saeu-prodp06","Linux Red Hat","Production"
